Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
2018,1,1,0,30,0,0,0,0,0,0
2018,1,1,1,30,0,0,0,0,0,0
2018,1,1,2,30,0,0,0,0,0,0
2018,1,1,3,30,0,0,0,0,0,0
2018,1,1,4,30,0,0,0,0,0,0
2018,1,1,5,30,0,0,0,0,0,0
2018,1,1,6,30,0,0,0,0,0,0
2018,1,1,7,30,0,0,0,0,0,0
2018,1,1,8,30,25,419,55,22,288,43
2018,1,1,9,30,49,734,211,122,3,123
2018,1,1,10,30,62,860,355,221,104,256
2018,1,1,11,30,69,919,455,290,127,343
2018,1,1,12,30,71,941,498,329,110,379
2018,1,1,13,30,68,936,480,243,365,404
2018,1,1,14,30,65,894,404,220,201,296
2018,1,1,15,30,55,800,276,175,66,193
2018,1,1,16,30,37,600,119,66,1,66
2018,1,1,17,30,3,33,2,1,0,1
2018,1,1,18,30,0,0,0,0,0,0
2018,1,1,19,30,0,0,0,0,0,0
2018,1,1,20,30,0,0,0,0,0,0
2018,1,1,21,30,0,0,0,0,0,0
2018,1,1,22,30,0,0,0,0,0,0
2018,1,1,23,30,0,0,0,0,0,0
2018,1,2,0,30,0,0,0,0,0,0
2018,1,2,1,30,0,0,0,0,0,0
2018,1,2,2,30,0,0,0,0,0,0
2018,1,2,3,30,0,0,0,0,0,0
2018,1,2,4,30,0,0,0,0,0,0
2018,1,2,5,30,0,0,0,0,0,0
2018,1,2,6,30,0,0,0,0,0,0
2018,1,2,7,30,0,0,0,0,0,0
2018,1,2,8,30,24,480,58,24,480,58
2018,1,2,9,30,43,785,217,43,785,217
2018,1,2,10,30,54,903,362,54,903,362
2018,1,2,11,30,62,955,464,69,920,456
2018,1,2,12,30,67,971,509,67,971,509
