Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,623099,-,-,-,40.01,-99.74,-6,705,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,DHI,DNI,GHI
1998,1,3,2,30,0,0,0,0,0,0
1998,1,3,3,30,0,0,0,0,0,0
1998,1,3,4,30,0,0,0,0,0,0
1998,1,3,5,30,0,0,0,0,0,0
1998,1,3,6,30,0,0,0,0,0,0
1998,1,3,7,30,0,0,0,0,0,0
1998,1,3,8,30,26,302,47,16,0,16
1998,1,3,9,30,55,622,193,9,0,9
1998,1,3,10,30,71,755,329,86,4,87
1998,1,3,11,30,79,820,425,116,4,118
1998,1,3,12,30,82,844,467,205,57,231
1998,1,3,13,30,78,845,452,102,2,103
1998,1,3,14,30,70,811,381,151,16,157
1998,1,3,15,30,59,725,262,118,28,126
1998,1,3,16,30,39,530,114,72,20,74
1998,1,3,17,30,0,0,0,0,0,0
1998,1,3,18,30,0,0,0,0,0,0
1998,1,3,19,30,0,0,0,0,0,0
1998,1,3,20,30,0,0,0,0,0,0
1998,1,3,21,30,0,0,0,0,0,0
1998,1,3,22,30,0,0,0,0,0,0
1998,1,3,23,30,0,0,0,0,0,0
1998,1,4,0,30,0,0,0,0,0,0
1998,1,4,1,30,0,0,0,0,0,0
1998,1,4,2,30,0,0,0,0,0,0
1998,1,4,3,30,0,0,0,0,0,0
1998,1,4,4,30,0,0,0,0,0,0
1998,1,4,5,30,0,0,0,0,0,0
1998,1,4,6,30,0,0,0,0,0,0
1998,1,4,7,30,0,0,0,0,0,0
1998,1,4,8,30,25,322,48,26,1,26
1998,1,4,9,30,53,636,194,83,8,85
1998,1,4,10,30,67,774,332,165,10,169
1998,1,4,11,30,73,845,430,206,89,244
1998,1,4,12,30,74,873,473,231,154,301
1998,1,4,13,30,72,874,460,186,4,188
1998,1,4,14,30,66,839,389,150,2,151
1998,1,4,15,30,55,753,268,55,753,268
1998,1,4,16,30,38,558,118,38,558,118
1998,1,4,17,30,0,0,0,0,0,0
1998,1,4,18,30,0,0,0,0,0,0
1998,1,4,19,30,0,0,0,0,0,0
1998,1,4,20,30,0,0,0,0,0,0
1998,1,4,21,30,0,0,0,0,0,0
1998,1,4,22,30,0,0,0,0,0,0
1998,1,4,23,30,0,0,0,0,0,0
1998,1,5,0,30,0,0,0,0,0,0
1998,1,5,1,30,0,0,0,0,0,0
1998,1,5,2,30,0,0,0,0,0,0
1998,1,5,3,30,0,0,0,0,0,0
1998,1,5,4,30,0,0,0,0,0,0
1998,1,5,5,30,0,0,0,0,0,0
1998,1,5,6,30,0,0,0,0,0,0
1998,1,5,7,30,0,0,0,0,0,0
1998,1,5,8,30,26,309,48,11,0,11
1998,1,5,9,30,54,647,197,54,647,197
1998,1,5,10,30,66,792,337,65,0,65
1998,1,5,11,30,71,867,439,107,0,107
1998,1,5,12,30,72,894,483,140,0,140
1998,1,5,13,30,70,891,468,127,0,127
1998,1,5,14,30,65,855,396,65,855,396
1998,1,5,15,30,55,769,274,55,769,274
1998,1,5,16,30,38,573,122,38,573,122
1998,1,5,17,30,0,0,0,0,0,0
1998,1,5,18,30,0,0,0,0,0,0
1998,1,5,19,30,0,0,0,0,0,0
1998,1,5,20,30,0,0,0,0,0,0
1998,1,5,21,30,0,0,0,0,0,0
1998,1,5,22,30,0,0,0,0,0,0
1998,1,5,23,30,0,0,0,0,0,0
1998,1,6,0,30,0,0,0,0,0,0
1998,1,6,1,30,0,0,0,0,0,0
1998,1,6,2,30,0,0,0,0,0,0
1998,1,6,3,30,0,0,0,0,0,0
1998,1,6,4,30,0,0,0,0,0,0
1998,1,6,5,30,0,0,0,0,0,0
1998,1,6,6,30,0,0,0,0,0,0
1998,1,6,7,30,0,0,0,0,0,0
1998,1,6,8,30,28,247,46,15,0,15
1998,1,6,9,30,63,583,192,9,0,9
1998,1,6,10,30,78,737,332,47,0,47
1998,1,6,11,30,85,812,430,94,0,94
1998,1,6,12,30,87,842,475,107,0,107
1998,1,6,13,30,83,844,462,108,0,108
1998,1,6,14,30,73,824,394,89,0,89
1998,1,6,15,30,59,750,275,105,1,105
1998,1,6,16,30,38,574,124,38,574,124
1998,1,6,17,30,0,0,0,0,0,0
1998,1,6,18,30,0,0,0,0,0,0
1998,1,6,19,30,0,0,0,0,0,0
1998,1,6,20,30,0,0,0,0,0,0
1998,1,6,21,30,0,0,0,0,0,0
1998,1,6,22,30,0,0,0,0,0,0
1998,1,6,23,30,0,0,0,0,0,0
1998,1,7,0,30,0,0,0,0,0,0
1998,1,7,1,30,0,0,0,0,0,0
1998,1,7,2,30,0,0,0,0,0,0
1998,1,7,3,30,0,0,0,0,0,0
1998,1,7,4,30,0,0,0,0,0,0
1998,1,7,5,30,0,0,0,0,0,0
1998,1,7,6,30,0,0,0,0,0,0
1998,1,7,7,30,0,0,0,0,0,0
1998,1,7,8,30,19,546,58,19,546,58
1998,1,7,9,30,35,829,220,35,829,220
1998,1,7,10,30,43,939,367,43,939,367
1998,1,7,11,30,47,990,469,47,990,469
1998,1,7,12,30,48,1008,515,48,1008,515
1998,1,7,13,30,48,1002,500,48,1002,500
1998,1,7,14,30,46,969,427,46,969,427
1998,1,7,15,30,42,893,301,42,893,301
1998,1,7,16,30,30,724,141,30,724,141
1998,1,7,17,30,0,0,0,0,0,0
1998,1,7,18,30,0,0,0,0,0,0
1998,1,7,19,30,0,0,0,0,0,0
1998,1,7,20,30,0,0,0,0,0,0
1998,1,7,21,30,0,0,0,0,0,0
1998,1,7,22,30,0,0,0,0,0,0
1998,1,7,23,30,0,0,0,0,0,0
1998,1,8,0,30,0,0,0,0,0,0
1998,1,8,1,30,0,0,0,0,0,0
1998,1,8,2,30,0,0,0,0,0,0
1998,1,8,3,30,0,0,0,0,0,0
1998,1,8,4,30,0,0,0,0,0,0
1998,1,8,5,30,0,0,0,0,0,0
1998,1,8,6,30,0,0,0,0,0,0
1998,1,8,7,30,0,0,0,0,0,0
1998,1,8,8,30,20,540,58,20,540,58
1998,1,8,9,30,34,831,220,34,831,220
1998,1,8,10,30,42,940,367,42,940,367
1998,1,8,11,30,46,974,463,46,974,463
1998,1,8,12,30,47,993,509,47,993,509
1998,1,8,13,30,47,987,495,47,987,495
1998,1,8,14,30,44,944,417,44,944,417
1998,1,8,15,30,38,860,290,38,860,290
1998,1,8,16,30,27,694,135,27,694,135
1998,1,8,17,30,0,0,0,0,0,0
1998,1,8,18,30,0,0,0,0,0,0
1998,1,8,19,30,0,0,0,0,0,0
1998,1,8,20,30,0,0,0,0,0,0
1998,1,8,21,30,0,0,0,0,0,0
1998,1,8,22,30,0,0,0,0,0,0
1998,1,8,23,30,0,0,0,0,0,0
1998,1,9,0,30,0,0,0,0,0,0
1998,1,9,1,30,0,0,0,0,0,0
1998,1,9,2,30,0,0,0,0,0,0
1998,1,9,3,30,0,0,0,0,0,0
1998,1,9,4,30,0,0,0,0,0,0
1998,1,9,5,30,0,0,0,0,0,0
1998,1,9,6,30,0,0,0,0,0,0
1998,1,9,7,30,0,0,0,0,0,0
1998,1,9,8,30,25,359,51,19,0,19
1998,1,9,9,30,52,691,207,105,4,106
1998,1,9,10,30,64,829,352,212,87,242
1998,1,9,11,30,67,908,458,229,327,370
1998,1,9,12,30,67,938,505,204,622,494
1998,1,9,13,30,64,949,497,64,949,497
1998,1,9,14,30,58,922,424,58,922,424
1998,1,9,15,30,49,850,300,49,850,300
1998,1,9,16,30,34,682,142,34,682,142
1998,1,9,17,30,0,0,0,0,0,0
1998,1,9,18,30,0,0,0,0,0,0
1998,1,9,19,30,0,0,0,0,0,0
1998,1,9,20,30,0,0,0,0,0,0
1998,1,9,21,30,0,0,0,0,0,0
1998,1,9,22,30,0,0,0,0,0,0
1998,1,9,23,30,0,0,0,0,0,0
1998,1,10,0,30,0,0,0,0,0,0
1998,1,10,1,30,0,0,0,0,0,0
1998,1,10,2,30,0,0,0,0,0,0
1998,1,10,3,30,0,0,0,0,0,0
1998,1,10,4,30,0,0,0,0,0,0
1998,1,10,5,30,0,0,0,0,0,0
1998,1,10,6,30,0,0,0,0,0,0
1998,1,10,7,30,0,0,0,0,0,0
1998,1,10,8,30,23,461,56,30,3,30
1998,1,10,9,30,43,753,214,127,20,132
1998,1,10,10,30,54,872,358,212,80,240
1998,1,10,11,30,59,927,459,194,311,328
1998,1,10,12,30,62,937,502,245,151,316
1998,1,10,13,30,62,930,489,224,277,351
1998,1,10,14,30,59,895,418,210,195,288
1998,1,10,15,30,52,815,295,160,136,201
1998,1,10,16,30,38,633,140,84,24,87
1998,1,10,17,30,0,0,0,0,0,0
1998,1,10,18,30,0,0,0,0,0,0
1998,1,10,19,30,0,0,0,0,0,0
1998,1,10,20,30,0,0,0,0,0,0
1998,1,10,21,30,0,0,0,0,0,0
1998,1,10,22,30,0,0,0,0,0,0
1998,1,10,23,30,0,0,0,0,0,0
1998,1,11,0,30,0,0,0,0,0,0
1998,1,11,1,30,0,0,0,0,0,0
1998,1,11,2,30,0,0,0,0,0,0
1998,1,11,3,30,0,0,0,0,0,0
1998,1,11,4,30,0,0,0,0,0,0
1998,1,11,5,30,0,0,0,0,0,0
1998,1,11,6,30,0,0,0,0,0,0
1998,1,11,7,30,0,0,0,0,0,0
1998,1,11,8,30,26,344,52,16,0,16
1998,1,11,9,30,54,663,205,28,0,28
1998,1,11,10,30,67,797,346,56,0,56
1998,1,11,11,30,71,866,447,116,0,116
1998,1,11,12,30,73,893,494,134,0,134
1998,1,11,13,30,69,896,483,90,0,90
1998,1,11,14,30,63,867,413,110,5,113
1998,1,11,15,30,54,789,293,123,24,131
1998,1,11,16,30,39,611,139,29,0,29
1998,1,11,17,30,0,0,0,0,0,0
1998,1,11,18,30,0,0,0,0,0,0
1998,1,11,19,30,0,0,0,0,0,0
1998,1,11,20,30,0,0,0,0,0,0
1998,1,11,21,30,0,0,0,0,0,0
1998,1,11,22,30,0,0,0,0,0,0
1998,1,11,23,30,0,0,0,0,0,0
1998,1,12,0,30,0,0,0,0,0,0
1998,1,12,1,30,0,0,0,0,0,0
1998,1,12,2,30,0,0,0,0,0,0
1998,1,12,3,30,0,0,0,0,0,0
1998,1,12,4,30,0,0,0,0,0,0
1998,1,12,5,30,0,0,0,0,0,0
1998,1,12,6,30,0,0,0,0,0,0
1998,1,12,7,30,0,0,0,0,0,0
1998,1,12,8,30,30,236,48,27,1,27
1998,1,12,9,30,70,552,196,101,12,104
1998,1,12,10,30,86,724,341,77,1,77
1998,1,12,11,30,87,837,452,148,1,148
1998,1,12,12,30,85,889,506,163,1,163
1998,1,12,13,30,80,894,495,194,2,195
1998,1,12,14,30,74,861,424,144,1,144
1998,1,12,15,30,64,777,301,120,2,121
1998,1,12,16,30,46,591,144,39,0,39
1998,1,12,17,30,0,0,0,0,0,0
1998,1,12,18,30,0,0,0,0,0,0
1998,1,12,19,30,0,0,0,0,0,0
1998,1,12,20,30,0,0,0,0,0,0
1998,1,12,21,30,0,0,0,0,0,0
1998,1,12,22,30,0,0,0,0,0,0
1998,1,12,23,30,0,0,0,0,0,0
1998,1,13,0,30,0,0,0,0,0,0
1998,1,13,1,30,0,0,0,0,0,0
1998,1,13,2,30,0,0,0,0,0,0
1998,1,13,3,30,0,0,0,0,0,0
1998,1,13,4,30,0,0,0,0,0,0
1998,1,13,5,30,0,0,0,0,0,0
1998,1,13,6,30,0,0,0,0,0,0
1998,1,13,7,30,0,0,0,0,0,0
1998,1,13,8,30,26,375,55,24,0,24
1998,1,13,9,30,51,700,212,30,0,30
1998,1,13,10,30,63,832,358,80,0,80
1998,1,13,11,30,70,891,460,121,0,121
1998,1,13,12,30,73,913,508,127,0,127
1998,1,13,13,30,72,908,496,113,0,113
1998,1,13,14,30,68,866,422,102,0,102
1998,1,13,15,30,60,779,300,48,0,48
1998,1,13,16,30,45,584,144,45,584,144
1998,1,13,17,30,0,0,0,0,0,0
1998,1,13,18,30,0,0,0,0,0,0
1998,1,13,19,30,0,0,0,0,0,0
1998,1,13,20,30,0,0,0,0,0,0
1998,1,13,21,30,0,0,0,0,0,0
1998,1,13,22,30,0,0,0,0,0,0
1998,1,13,23,30,0,0,0,0,0,0
1998,1,14,0,30,0,0,0,0,0,0
1998,1,14,1,30,0,0,0,0,0,0
1998,1,14,2,30,0,0,0,0,0,0
1998,1,14,3,30,0,0,0,0,0,0
1998,1,14,4,30,0,0,0,0,0,0
1998,1,14,5,30,0,0,0,0,0,0
1998,1,14,6,30,0,0,0,0,0,0
1998,1,14,7,30,0,0,0,0,0,0
1998,1,14,8,30,24,430,57,25,1,25
1998,1,14,9,30,44,735,215,11,0,11
1998,1,14,10,30,55,856,359,160,48,178
1998,1,14,11,30,58,916,462,215,262,330
1998,1,14,12,30,59,946,512,293,146,363
1998,1,14,13,30,56,946,500,56,946,500
1998,1,14,14,30,50,913,426,50,913,426
1998,1,14,15,30,43,843,305,43,843,305
1998,1,14,16,30,33,683,151,33,683,151
1998,1,14,17,30,0,0,0,0,0,0
1998,1,14,18,30,0,0,0,0,0,0
1998,1,14,19,30,0,0,0,0,0,0
1998,1,14,20,30,0,0,0,0,0,0
1998,1,14,21,30,0,0,0,0,0,0
1998,1,14,22,30,0,0,0,0,0,0
1998,1,14,23,30,0,0,0,0,0,0
1998,1,15,0,30,0,0,0,0,0,0
1998,1,15,1,30,0,0,0,0,0,0
1998,1,15,2,30,0,0,0,0,0,0
1998,1,15,3,30,0,0,0,0,0,0
1998,1,15,4,30,0,0,0,0,0,0
1998,1,15,5,30,0,0,0,0,0,0
1998,1,15,6,30,0,0,0,0,0,0
1998,1,15,7,30,0,0,0,0,0,0
1998,1,15,8,30,20,531,61,32,4,32
1998,1,15,9,30,36,806,224,36,806,224
1998,1,15,10,30,45,914,372,45,914,372
1998,1,15,11,30,49,965,477,201,389,373
1998,1,15,12,30,50,987,525,183,497,422
1998,1,15,13,30,49,983,514,167,560,431
1998,1,15,14,30,47,953,443,47,953,443
1998,1,15,15,30,41,875,317,149,314,248
1998,1,15,16,30,33,717,160,70,7,71
1998,1,15,17,30,0,0,0,0,0,0
1998,1,15,18,30,0,0,0,0,0,0
1998,1,15,19,30,0,0,0,0,0,0
1998,1,15,20,30,0,0,0,0,0,0
1998,1,15,21,30,0,0,0,0,0,0
1998,1,15,22,30,0,0,0,0,0,0
1998,1,15,23,30,0,0,0,0,0,0
1998,1,16,0,30,0,0,0,0,0,0
1998,1,16,1,30,0,0,0,0,0,0
1998,1,16,2,30,0,0,0,0,0,0
1998,1,16,3,30,0,0,0,0,0,0
1998,1,16,4,30,0,0,0,0,0,0
1998,1,16,5,30,0,0,0,0,0,0
1998,1,16,6,30,0,0,0,0,0,0
1998,1,16,7,30,0,0,0,0,0,0
1998,1,16,8,30,25,411,57,21,0,21
1998,1,16,9,30,43,751,219,95,12,97
1998,1,16,10,30,49,877,365,49,877,365
1998,1,16,11,30,55,937,472,55,937,472
1998,1,16,12,30,56,959,520,56,959,520
1998,1,16,13,30,52,959,508,52,959,508
1998,1,16,14,30,46,942,440,46,942,440
1998,1,16,15,30,39,877,318,39,877,318
1998,1,16,16,30,30,728,161,30,728,161
1998,1,16,17,30,10,310,16,10,310,16
1998,1,16,18,30,0,0,0,0,0,0
1998,1,16,19,30,0,0,0,0,0,0
1998,1,16,20,30,0,0,0,0,0,0
1998,1,16,21,30,0,0,0,0,0,0
1998,1,16,22,30,0,0,0,0,0,0
1998,1,16,23,30,0,0,0,0,0,0
1998,1,17,0,30,0,0,0,0,0,0
1998,1,17,1,30,0,0,0,0,0,0
1998,1,17,2,30,0,0,0,0,0,0
1998,1,17,3,30,0,0,0,0,0,0
1998,1,17,4,30,0,0,0,0,0,0
1998,1,17,5,30,0,0,0,0,0,0
1998,1,17,6,30,0,0,0,0,0,0
1998,1,17,7,30,0,0,0,0,0,0
1998,1,17,8,30,24,456,61,38,6,38
1998,1,17,9,30,42,761,222,121,9,123
1998,1,17,10,30,50,888,372,219,103,257
1998,1,17,11,30,53,937,473,53,937,473
1998,1,17,12,30,52,961,521,52,961,521
1998,1,17,13,30,50,953,507,184,464,406
1998,1,17,14,30,49,912,434,215,211,304
1998,1,17,15,30,48,829,314,164,82,191
1998,1,17,16,30,41,634,158,68,8,70
1998,1,17,17,30,12,147,16,2,0,2
1998,1,17,18,30,0,0,0,0,0,0
1998,1,17,19,30,0,0,0,0,0,0
1998,1,17,20,30,0,0,0,0,0,0
1998,1,17,21,30,0,0,0,0,0,0
1998,1,17,22,30,0,0,0,0,0,0
1998,1,17,23,30,0,0,0,0,0,0
1998,1,18,0,30,0,0,0,0,0,0
1998,1,18,1,30,0,0,0,0,0,0
1998,1,18,2,30,0,0,0,0,0,0
1998,1,18,3,30,0,0,0,0,0,0
1998,1,18,4,30,0,0,0,0,0,0
1998,1,18,5,30,0,0,0,0,0,0
1998,1,18,6,30,0,0,0,0,0,0
1998,1,18,7,30,0,0,0,0,0,0
1998,1,18,8,30,33,274,56,33,274,56
1998,1,18,9,30,67,623,216,23,0,23
1998,1,18,10,30,81,787,367,159,1,160
1998,1,18,11,30,85,875,479,85,875,479
1998,1,18,12,30,83,913,531,244,2,245
1998,1,18,13,30,79,917,521,282,14,289
1998,1,18,14,30,71,893,451,232,7,235
1998,1,18,15,30,59,827,328,59,827,328
1998,1,18,16,30,41,678,168,41,678,168
1998,1,18,17,30,12,265,19,12,265,19
1998,1,18,18,30,0,0,0,0,0,0
1998,1,18,19,30,0,0,0,0,0,0
1998,1,18,20,30,0,0,0,0,0,0
1998,1,18,21,30,0,0,0,0,0,0
1998,1,18,22,30,0,0,0,0,0,0
1998,1,18,23,30,0,0,0,0,0,0
1998,1,19,0,30,0,0,0,0,0,0
1998,1,19,1,30,0,0,0,0,0,0
1998,1,19,2,30,0,0,0,0,0,0
1998,1,19,3,30,0,0,0,0,0,0
1998,1,19,4,30,0,0,0,0,0,0
1998,1,19,5,30,0,0,0,0,0,0
1998,1,19,6,30,0,0,0,0,0,0
1998,1,19,7,30,0,0,0,0,0,0
1998,1,19,8,30,24,485,65,25,0,25
1998,1,19,9,30,48,754,230,20,0,20
1998,1,19,10,30,62,862,378,121,4,122
1998,1,19,11,30,69,918,485,254,9,258
1998,1,19,12,30,74,935,535,228,17,236
1998,1,19,13,30,77,924,525,236,32,252
1998,1,19,14,30,73,887,454,237,67,266
1998,1,19,15,30,64,809,330,125,6,127
1998,1,19,16,30,47,646,170,90,9,92
1998,1,19,17,30,14,218,20,8,0,8
1998,1,19,18,30,0,0,0,0,0,0
1998,1,19,19,30,0,0,0,0,0,0
1998,1,19,20,30,0,0,0,0,0,0
1998,1,19,21,30,0,0,0,0,0,0
1998,1,19,22,30,0,0,0,0,0,0
1998,1,19,23,30,0,0,0,0,0,0
1998,1,20,0,30,0,0,0,0,0,0
1998,1,20,1,30,0,0,0,0,0,0
1998,1,20,2,30,0,0,0,0,0,0
1998,1,20,3,30,0,0,0,0,0,0
1998,1,20,4,30,0,0,0,0,0,0
1998,1,20,5,30,0,0,0,0,0,0
1998,1,20,6,30,0,0,0,0,0,0
1998,1,20,7,30,0,0,0,0,0,0
1998,1,20,8,30,34,287,58,34,287,58
1998,1,20,9,30,80,548,213,6,0,6
1998,1,20,10,30,113,668,360,36,0,36
1998,1,20,11,30,126,748,467,32,0,32
1998,1,20,12,30,140,763,519,75,0,76
1998,1,20,13,30,139,757,509,86,0,86
1998,1,20,14,30,124,730,439,150,0,150
1998,1,20,15,30,105,636,316,209,61,229
1998,1,20,16,30,73,450,160,114,18,118
1998,1,20,17,30,16,75,19,8,0,8
1998,1,20,18,30,0,0,0,0,0,0
1998,1,20,19,30,0,0,0,0,0,0
1998,1,20,20,30,0,0,0,0,0,0
1998,1,20,21,30,0,0,0,0,0,0
1998,1,20,22,30,0,0,0,0,0,0
1998,1,20,23,30,0,0,0,0,0,0
1998,1,21,0,30,0,0,0,0,0,0
1998,1,21,1,30,0,0,0,0,0,0
1998,1,21,2,30,0,0,0,0,0,0
1998,1,21,3,30,0,0,0,0,0,0
1998,1,21,4,30,0,0,0,0,0,0
1998,1,21,5,30,0,0,0,0,0,0
1998,1,21,6,30,0,0,0,0,0,0
1998,1,21,7,30,0,0,0,0,0,0
1998,1,21,8,30,36,307,63,36,307,63
1998,1,21,9,30,75,624,228,53,0,53
1998,1,21,10,30,96,773,383,122,0,122
1998,1,21,11,30,104,852,495,151,0,151
1998,1,21,12,30,105,889,549,190,0,190
1998,1,21,13,30,100,894,540,209,0,209
1998,1,21,14,30,91,861,466,171,0,172
1998,1,21,15,30,77,784,340,116,0,116
1998,1,21,16,30,55,621,178,95,12,97
1998,1,21,17,30,17,204,24,10,0,10
1998,1,21,18,30,0,0,0,0,0,0
1998,1,21,19,30,0,0,0,0,0,0
1998,1,21,20,30,0,0,0,0,0,0
1998,1,21,21,30,0,0,0,0,0,0
1998,1,21,22,30,0,0,0,0,0,0
1998,1,21,23,30,0,0,0,0,0,0
1998,1,22,0,30,0,0,0,0,0,0
1998,1,22,1,30,0,0,0,0,0,0
1998,1,22,2,30,0,0,0,0,0,0
1998,1,22,3,30,0,0,0,0,0,0
1998,1,22,4,30,0,0,0,0,0,0
1998,1,22,5,30,0,0,0,0,0,0
1998,1,22,6,30,0,0,0,0,0,0
1998,1,22,7,30,0,0,0,0,0,0
1998,1,22,8,30,29,456,70,29,456,70
1998,1,22,9,30,55,756,242,111,1,111
1998,1,22,10,30,67,882,398,192,2,192
1998,1,22,11,30,73,942,508,219,1,219
1998,1,22,12,30,75,967,561,282,2,283
1998,1,22,13,30,72,966,552,241,1,241
1998,1,22,14,30,66,941,480,231,1,232
1998,1,22,15,30,55,880,354,55,880,354
1998,1,22,16,30,39,744,190,39,744,190
1998,1,22,17,30,14,370,29,14,370,29
1998,1,22,18,30,0,0,0,0,0,0
1998,1,22,19,30,0,0,0,0,0,0
1998,1,22,20,30,0,0,0,0,0,0
1998,1,22,21,30,0,0,0,0,0,0
1998,1,22,22,30,0,0,0,0,0,0
1998,1,22,23,30,0,0,0,0,0,0
1998,1,23,0,30,0,0,0,0,0,0
1998,1,23,1,30,0,0,0,0,0,0
1998,1,23,2,30,0,0,0,0,0,0
1998,1,23,3,30,0,0,0,0,0,0
1998,1,23,4,30,0,0,0,0,0,0
1998,1,23,5,30,0,0,0,0,0,0
1998,1,23,6,30,0,0,0,0,0,0
1998,1,23,7,30,0,0,0,0,0,0
1998,1,23,8,30,25,518,72,25,518,72
1998,1,23,9,30,47,774,240,47,774,240
1998,1,23,10,30,60,883,393,60,883,393
1998,1,23,11,30,66,943,505,66,943,505
1998,1,23,12,30,69,964,558,323,33,339
1998,1,23,13,30,68,961,548,68,961,548
1998,1,23,14,30,66,930,478,66,930,478
1998,1,23,15,30,59,860,354,59,860,354
1998,1,23,16,30,45,712,191,45,712,191
1998,1,23,17,30,16,337,30,16,337,30
1998,1,23,18,30,0,0,0,0,0,0
1998,1,23,19,30,0,0,0,0,0,0
1998,1,23,20,30,0,0,0,0,0,0
1998,1,23,21,30,0,0,0,0,0,0
1998,1,23,22,30,0,0,0,0,0,0
1998,1,23,23,30,0,0,0,0,0,0
